,Symbol,Name,Industry,IndustryCode
3139,SELF,Global Self Storage Inc,주택 및 상업용 리츠,601020
3140,SUMR,Summer Infant Inc,레저 상품,532050
3141,LTBR,Lightbridge Corp,전문 및 상업 서비스,522030
3142,GTIM,Good Times Restaurants Inc,호텔 및 엔터테인먼트,533010
3143,EARS,Auris Medical Holding Ltd,생명과학 및 메디컬 리서치,562020
3144,HX,Xiaobai Maimai Inc ADR,은행,551010
3145,POAI,Predictive Oncology Inc,헬스케어 장비 및 용품,561010
3146,HVBC,HV Bancorp Inc,은행,551010
3147,NEWA,Newater Technology Inc,전문 및 상업 서비스,522030
3148,NVCN,Neovasc Inc,헬스케어 장비 및 용품,561010
3149,SQFT,Presidio Property Trust Inc Class A,주택 및 상업용 리츠,601020
3150,GIGM,Giga Media Ltd,소프트웨어 및 IT서비스,572010
3151,BHTG,BioHiTech Global Inc,전문 및 상업 서비스,522030
3152,HSTO,Histogen Inc,생명과학 및 메디컬 리서치,562020
3153,PHCF,Puhui Wealth Investment Management Co Ltd,투자은행 및 서비스,551020
3154,AEY,ADDvantage Technologies Group Inc,커뮤니케이션 및 네트워킹,571020
3155,KEQU,Kewaunee Scientific Corp,전문 및 상업 서비스,522030
3156,TAYD,Taylor Devices Inc,"건설장비 및 대형차, 기차, 배",521020
3157,PTPI,Petros Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
3158,CNNB,Cincinnati Bancorp,은행,551010
3159,SYTA,Siyata Mobile Inc,"컴퓨터, 전화 및 가전제품",571060
3160,RCMT,R C M Technologies Inc,건설 및 엔지니어링,522010
3161,RDIB,Reading International Inc Class B,호텔 및 엔터테인먼트,533010
3162,WVVI,Willamette Valley Vineyards Inc,음료,541010
3163,JMPNZ,JMP Group LLC PRF,투자은행 및 서비스,551020
3164,RILYL,B. Riley Financial Inc ADR,투자은행 및 서비스,551020
3165,LOACU,Longevity Acquisition Corp Unit,기타 금융업,556010
3166,HTIA,Healthcare Trust Inc PRF,주택 및 상업용 리츠,601020
3167,OLB,OLB Group Inc,소프트웨어 및 IT서비스,572010
3168,CVV,CVD Equipment Corp,"건설장비 및 대형차, 기차, 배",521020
3169,FORD,Forward Industries Inc,섬유 및 의류,532020
3170,CYTH,Cyclo Therapeutics Inc,제약,562010
3171,CRTD,Creatd Inc,소프트웨어 및 IT서비스,572010
3172,ANTE,Airnet Technology Inc ADR,미디어 및 출판,533020
3173,MFH,Mercurity Fintech Holding Inc ADR,핀테크,573010
3174,CUBA,Herzfeld Caribbean Basin Fund Inc,다양한 금융서비스,555010
3175,NLSP,NLS Pharmaceutics AG,생명과학 및 메디컬 리서치,562020
3176,TRMT,Tremont Mortgage Trust,주택 및 상업용 리츠,601020
3177,GVP,GSE Systems Inc,소프트웨어 및 IT서비스,572010
3178,ENTX,Entera Bio Ltd,생명과학 및 메디컬 리서치,562020
3179,TENX,Tenax Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3180,IMTE,Integrated Media Technology Ltd,전자 장비 및 부품,571040
3181,JCTCF,Jewett-Cameron Trading Company Ltd,종이 및 임산물,513010
3182,OBLN,Obalon Therapeutics Inc,헬스케어 장비 및 용품,561010
3183,TTNP,Titan Pharmaceuticals Inc,제약,562010
3184,FFHL,Fuwei Films (Holdings) Co Ltd,용기 및 포장,513020
3185,ADIL,Adial Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
3186,IFMK,iFresh Inc,식품 및 약품소매,543010
3187,BNSO,Bonso Electronics International Inc,"건설장비 및 대형차, 기차, 배",521020
3188,HTGM,HTG Molecular Diagnostics Inc,헬스케어 장비 및 용품,561010
3189,CETX,Cemtrex Inc,전문 및 상업 서비스,522030
3190,GLBZ,Glen Burnie Bancorp,은행,551010
3191,OSN,Ossen Innovation Co Ltd ADR,메탈&마이닝,512010
3192,TAOP,Taoping Inc,"컴퓨터, 전화 및 가전제품",571060
3193,BKYI,BIO-Key International Inc,전자 장비 및 부품,571040
3194,VTSI,VirTra Inc,우주항공 및 국방,521010
3195,CNFR,Conifer Holdings Inc,보험,553010
3196,HSDT,Helius Medical Technologies Inc Class A,헬스케어 장비 및 용품,561010
3197,GLBS,Globus Maritime Ltd,화물 및 물류 서비스,524050
3198,INM,InMed Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
3199,LOAC,Longevity Acquisition Corp,기타 금융업,556010
3200,PATI,Patriot Transportation Holding Inc,화물 및 물류 서비스,524050
3201,FRGAP,Franchise Group Inc PRF,"개인, 가정 용품 및 서비스",542010
3202,ICON,Iconix Brand Group Inc,섬유 및 의류,532020
3203,XELB,Xcel Brands Inc,미디어 및 출판,533020
3204,INVO,INVO Bioscience Inc,헬스케어 장비 및 용품,561010
3205,BELFA,Bel Fuse Inc Class A,전자 장비 및 부품,571040
3206,UNAM,Unico American Corp,보험,553010
3207,MOXC,Moxian Inc,헬스케어 업체 및 서비스,561020
3208,VIVE,Viveve Medical Inc,헬스케어 장비 및 용품,561010
3209,HOTH,Hoth Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3210,SGRP,SPAR Group Inc,미디어 및 출판,533020
3211,JRJC,China Finance Online Co Ltd ADR,전문 및 상업 서비스,522030
3212,EYEG,EyeGate Pharmaceuticals Inc,제약,562010
3213,BANFP,BFC Capital Trust II PRF,은행,551010
3214,WVFC,W V S Financial Corp,은행,551010
3215,LANDP,Gladstone Land Corp PRF,주택 및 상업용 리츠,601020
3216,IPDN,Professional Diversity Network  Inc.,소프트웨어 및 IT서비스,572010
3217,SINO,Sino-Global Shipping America Ltd,화물 및 물류 서비스,524050
3218,VRME,VerifyMe Inc,소프트웨어 및 IT서비스,572010
3219,WISA,Summit Wireless Technologies Inc,반도체 및 반도체 장비,571010
3220,LEVLP,Level One Bancorp Inc ADR,은행,551010
3221,MTP,Midatech Pharma PLC ADR,생명과학 및 메디컬 리서치,562020
3222,SQBG,Sequential Brands Group Inc,전문품 상점,534030
3223,JVA,Coffee Holding Co Inc,식품 및 담배,541020
3224,CHCI,Comstock Holding Companies Inc Class A,주택건설,532030
3225,LMFA,LM Funding America Inc,은행,551010
3226,PLIN,China Xiangtai Food Co Ltd,식품 및 담배,541020
3227,AEMD,Aethlon Medical Inc,헬스케어 장비 및 용품,561010
3228,MIND,Mind Technology Inc,오일 및 가스 장비 및 서비스,501030
3229,SFET,Safe-T Group Ltd ADR,기타 금융업,556010
3230,WHLM,Wilhelmina International Inc,전문 및 상업 서비스,522030
3231,MINDP,Mind Technology Inc PRF,오일 및 가스 장비 및 서비스,501030
3232,NSEC,National Security Group Inc,보험,553010
3233,SGLB,Sigma Labs Inc,소프트웨어 및 IT서비스,572010
3234,AHPI,Allied Healthcare Products Inc,헬스케어 장비 및 용품,561010
3235,WHLR,Wheeler Real Estate Investment Trust Inc,주택 및 상업용 리츠,601020
3236,LYL,Dragon Victory International Ltd,전문 및 상업 서비스,522030
3237,PSHG,Performance Shipping Inc,화물 및 물류 서비스,524050
3238,RMCF,Rocky Mountain Chocolate Factory Inc (Delaware),식품 및 담배,541020
3239,EVOL,Evolving Systems Inc,소프트웨어 및 IT서비스,572010
3240,MNSBP,MainStreet Bancshares Inc ADR,은행,551010
3241,ELTK,Eltek Ltd,반도체 및 반도체 장비,571010
3242,WAFU,Wah Fu Education Group Ltd,교육서비스,631010
3243,CARV,Carver Bancorp Inc,은행,551010
3244,DLPN,Dolphin Entertainment Inc,미디어 및 출판,533020
3245,FAMI,Farmmi Inc,식품 및 담배,541020
3246,MDIA,Mediaco Holding Inc Class A,미디어 및 출판,533020
3247,OCC,Optical Cable Corp,커뮤니케이션 및 네트워킹,571020
3248,SNCA,Seneca Biopharma Inc,생명과학 및 메디컬 리서치,562020
3249,GYRO,Gyrodyne LLC,부동산 운영 관리,601010
3250,HUSN,Hudson Capital Inc.,투자은행 및 서비스,551020
3251,NAOV,Nanovibronix Inc,헬스케어 장비 및 용품,561010
3252,LEXX,Lexaria Bioscience Corp,제약,562010
3253,NVIV,InVivo Therapeutics Holdings Corp,헬스케어 장비 및 용품,561010
3254,ISNS,Image Sensing Systems Inc,"건설장비 및 대형차, 기차, 배",521020
3255,JAN,Janone Inc,전문품 상점,534030
3256,GRIL,Muscle Maker Inc,호텔 및 엔터테인먼트,533010
3257,LLIT,Lianluo Smart Ltd Class A,헬스케어 장비 및 용품,561010
3258,AKER,Akers Biosciences Inc,헬스케어 장비 및 용품,561010
3259,CLEU,China Liberal Education Holdings Ltd,교육서비스,631010
3260,SOHOB,Sotherly Hotels Inc PRF,주택 및 상업용 리츠,601020
3261,RBCN,Rubicon Technology Inc,반도체 및 반도체 장비,571010
3262,PXS,Pyxis Tankers Inc,화물 및 물류 서비스,524050
3263,XBIO,Xenetic Biosciences Inc,생명과학 및 메디컬 리서치,562020
3264,THMO,Thermogenesis Holdings Inc,사무기기,571050
3265,SLRX,Salarius Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
3266,WHLRP,Wheeler Real Estate Investment Trust Inc Convertible Preference Shares Series B,주택 및 상업용 리츠,601020
3267,CYAN,Cyanotech Corp,제약,562010
3268,SSNT,SilverSun Technologies Inc,소프트웨어 및 IT서비스,572010
3269,CHFS,CHF Solutions Inc,헬스케어 장비 및 용품,561010
3270,RAVE,Rave Restaurant Group Inc,호텔 및 엔터테인먼트,533010
3271,GBNY,Generations Bancorp NY Inc,은행,551010
3272,SOHOO,Sotherly Hotels Inc PRF,주택 및 상업용 리츠,601020
3273,CREG,China Recycling Energy Corp,전문 및 상업 서비스,522030
3274,XOMAP,XOMA Corp PRF,생명과학 및 메디컬 리서치,562020
3275,TAIT,Taitron Components Inc Class A,전자 장비 및 부품,571040
3276,BIMI,BOQI International Medical Inc,식품 및 약품소매,543010
3277,WORX,Scworx Corp,소프트웨어 및 IT서비스,572010
3278,SPCB,Supercom Ltd,소프트웨어 및 IT서비스,572010
3279,BSQR,Bsquare Corp,소프트웨어 및 IT서비스,572010
3280,CPAH,CounterPath Corp,소프트웨어 및 IT서비스,572010
3281,AXAS,Abraxas Petroleum Corp,오일 및 가스,501020
3282,RETO,ReTo Eco-Solutions Inc,건축 자재,512020
3283,SGMA,SigmaTron International Inc,반도체 및 반도체 장비,571010
3284,AIRTP,Air T Funding PRF,은행,551010
3285,BLCM,Bellicum Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
3286,NSYS,Nortech Systems Inc,반도체 및 반도체 장비,571010
3287,SMIT,Schmitt Industries Inc,"건설장비 및 대형차, 기차, 배",521020
3288,IMAC,IMAC Holdings Inc,헬스케어 업체 및 서비스,561020
3289,YVR,Liquid Media Group Ltd,소프트웨어 및 IT서비스,572010
3290,GOVX,GeoVax Labs Inc,생명과학 및 메디컬 리서치,562020
3291,OCCIP,OFS Credit Company Inc PRF,다양한 금융서비스,555010
3292,BPTH,Bio Path Holdings Inc,생명과학 및 메디컬 리서치,562020
3293,IKNX,Ikonics Corp,화학,511010
3294,PFIN,P&F Industries Inc Class A,"건설장비 및 대형차, 기차, 배",521020
3295,ARTL,Artelo Biosciences Inc,생명과학 및 메디컬 리서치,562020
3296,MRIN,Marin Software Inc,소프트웨어 및 IT서비스,572010
3297,SNDE,SUNDANCE ENERGY INC (US),오일 및 가스,501020
3298,FGF,FG Financial Group Inc,보험,553010
3299,NTEC,Intec Pharma Ltd,생명과학 및 메디컬 리서치,562020
3300,CREX,Creative Realities Inc,소프트웨어 및 IT서비스,572010
3301,BNTC,Benitec Biopharma Inc,생명과학 및 메디컬 리서치,562020
3302,TSRI,TSR Inc,소프트웨어 및 IT서비스,572010
3303,PHIO,Phio Pharmaceuticals Corp,생명과학 및 메디컬 리서치,562020
3304,ELSE,Electro-Sensors Inc,"건설장비 및 대형차, 기차, 배",521020
3305,HJLI,Hancock Jaffe Laboratories Inc,헬스케어 장비 및 용품,561010
3306,DUOT,Duos Technologies Group Inc,소프트웨어 및 IT서비스,572010
3307,HIHO,Highway Holdings Ltd,메탈&마이닝,512010
3308,SOHON,Sotherly Hotels Inc PRF,주택 및 상업용 리츠,601020
3309,SNOA,Sonoma Pharmaceuticals Inc,제약,562010
3310,FGFPP,FG Financial Group Inc PRF,보험,553010
3311,OXBR,Oxbridge Re Holdings Ltd,보험,553010
3312,STRR,Star Equity Holdings Inc,헬스케어 업체 및 서비스,561020
3313,BLIN,Bridgeline Digital Inc,소프트웨어 및 IT서비스,572010
3314,IDXG,Interpace Biosciences Inc,헬스케어 업체 및 서비스,561020
3315,DYNT,Dynatronics Corp,헬스케어 장비 및 용품,561010
3316,EFOI,Energy Focus Inc,주택건설,532030
3317,EDRY,EuroDry Ltd,화물 및 물류 서비스,524050
3318,MYT,Urban Tea Inc,식품 및 약품소매,543010
3319,ANY,Sphere 3D Corp,소프트웨어 및 IT서비스,572010
3320,STAF,Staffing 360 Solutions Inc,전문 및 상업 서비스,522030
3321,SCKT,Socket Mobile Inc,전자 장비 및 부품,571040
3322,XTLB,X T L Biopharmaceuticals Ltd ADR,생명과학 및 메디컬 리서치,562020
3323,LEDS,SemiLEDs Corp,반도체 및 반도체 장비,571010
3324,NVFY,Nova LifeStyle Inc,가정용품,532040
3325,RCON,Recon Technology Ltd,오일 및 가스 장비 및 서비스,501030
3326,USEG,US Energy Corp,오일 및 가스,501020
3327,EAST,Eastside Distilling Inc,음료,541010
3328,ARTW,Art's Way Manufacturing Co Inc,"건설장비 및 대형차, 기차, 배",521020
3329,CGIX,Cancer Genetics Inc,헬스케어 업체 및 서비스,561020
3330,NURO,NeuroMetrix Inc,헬스케어 장비 및 용품,561010
3331,ASRVP,Ameriserv Capital Trust I PRF,은행,551010
3332,CLWT,Euro Tech Holdings Company Ltd,전문 및 상업 서비스,522030
3333,MTSL,Mer Telemanagement Solutions Ltd,소프트웨어 및 IT서비스,572010
3334,ISIG,Insignia Systems Inc,미디어 및 출판,533020
3335,BOSC,BOS Better Online Solutions Ltd,"건설장비 및 대형차, 기차, 배",521020
3336,MYSZ,My Size Inc,소프트웨어 및 IT서비스,572010
3337,APOP,Cellect Biotechnology Ltd ADR,생명과학 및 메디컬 리서치,562020
3338,PSTV,Plus Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3339,CTIB,Yunhong CTI Ltd,용기 및 포장,513020
3340,MOSY,MoSys Inc,반도체 및 반도체 장비,571010
3341,TYHT,Shineco Inc,제약,562010
3342,MDRR,Medalist Diversified Reit Inc,주택 및 상업용 리츠,601020
3343,WVVIP,Willamette Valley Vineyards Inc PRF,음료,541010
3344,OPHC,OptimumBank Holdings Inc,은행,551010
3345,MARPS,Marine Petroleum Trust Unit,오일 및 가스,501020
3346,KBSF,KBS Fashion Group Ltd,섬유 및 의류,532020
3347,AEHL,Antelope Enterprise Holdings Ltd,주택건설,532030
3348,SNES,Senestech Inc,생명과학 및 메디컬 리서치,562020
3349,WTFCP,Wintrust Financial Corp ADR,은행,551010
3350,FATBP,FAT Brands Inc PRF,호텔 및 엔터테인먼트,533010
3351,CETXP,Cemtrex Inc PRF,전문 및 상업 서비스,522030
3352,STRRP,Star Equity Holdings Inc PRF,헬스케어 업체 및 서비스,561020
3353,MDRRP,Medalist Diversified Reit Inc PRF,주택 및 상업용 리츠,601020
3354,PXSAP,Pyxis Tankers Inc PRF,화물 및 물류 서비스,524050
3355,CYCCP,Cyclacel Pharmaceuticals Inc Convertible Preference Shares,생명과학 및 메디컬 리서치,562020
3356,AGBAR,AGBA Acquisition Ltd Rights,기타 금융업,556010
3357,ALACR,Alberton Acquisition Corp Rights,기타 금융업,556010
3358,ANDAR,Andina Acquisition Corp III Rights,기타 금융업,556010
3359,BHFAL,Brighthouse Financial Inc PRF,보험,553010
3360,BRPAR,Big Rock Partners Acquisition Corp Rights,기타 금융업,556010
3361,BRLIR,Brilliant Acquisition Corp Rights,기타 금융업,556010
3362,COWNL,Cowen Inc PRF,투자은행 및 서비스,551020
3363,COWNZ,Cowen Inc PRF,투자은행 및 서비스,551020
3364,ESSCR,East Stone Acquisition Corp Rights,기타 금융업,556010
